title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
"Dubai: 5-time Guinness World record holder, educator takes on challenge to run 180km in 5 days",https://www.khaleejtimes.com/uae/dubai-5-time-guinness-world-record-holder-educator-takes-on-challenge-to-run-180km-in-5-days,"According to Lee, his mission was to get students away from gadgets and screens",,,"Dubai: 5-time Guinness World record holder, educator takes on challenge to run 180km in 5 days. According to Lee, his mission was to get students away from gadgets and screens",0.4599982500076294,True
Partner Content:Unlock U.S. Education For Your Kids,https://www.khaleejtimes.com/uae/unlock-u-s-education-for-your-kids,"For parents in the UAE, the EB-5 Golden Visa provides a unique pathway to unlocking unparalleled U.S. educational opportunities for their children",,,"Partner Content:Unlock U.S. Education For Your Kids. For parents in the UAE, the EB-5 Golden Visa provides a unique pathway to unlocking unparalleled U.S. educational opportunities for their children",0.7812567353248596,True
Dubai's learner passport for newborns to help identify children of education age not enrolled in school,https://www.khaleejtimes.com/uae/education/dubai-to-issue-learners-passport-for-all-newborns-to-track-childrens-educational-journey,"The system will help identify children of compulsory education age who have not yet enrolled in school, prompting immediate action",,,"Dubai's learner passport for newborns to help identify children of education age not enrolled in school. The system will help identify children of compulsory education age who have not yet enrolled in school, prompting immediate action",0.4480014741420746,True
Dubais 'student-centric' education model aims to shape tomorrows leaders,https://www.khaleejtimes.com/uae/dubais-student-centric-education-model-aims-to-shape-tomorrows-leaders,The recently approved strategy seeks to provide world-class education from early childhood to higher levels of learning,,,Dubais 'student-centric' education model aims to shape tomorrows leaders. The recently approved strategy seeks to provide world-class education from early childhood to higher levels of learning,0.502092719078064,True
Winner of Mashreq Millionaire wants to spend prize money on her children's education,https://www.khaleejtimes.com/uae/winner-of-mashreq-millionaire-wants-to-spend-prize-money-on-her-childrens-education,"DUBAI - Kleitam Saeed, a UAE national, was the lucky winner of Dh1, 000,000 in the 15 December draw of MashreqMillionaire.",,,"Winner of Mashreq Millionaire wants to spend prize money on her children's education. DUBAI - Kleitam Saeed, a UAE national, was the lucky winner of Dh1, 000,000 in the 15 December draw of MashreqMillionaire.",0.4476137161254883,True
Dubai: Are you a Metro baby? RTA may sponsor your education,https://www.khaleejtimes.com/uae/education/dubai-are-you-a-metro-baby-rta-may-sponsor-your-education,Those born on September 9 (from 2009 to 2023) can also attend a celebration hosted by Legoland Dubai,,,Dubai: Are you a Metro baby? RTA may sponsor your education. Those born on September 9 (from 2009 to 2023) can also attend a celebration hosted by Legoland Dubai,0.5526156425476074,True
DNA50 science education exhibition opens at Fujairah Private Academy,https://www.khaleejtimes.com/uae/dna50-science-education-exhibition-opens-at-fujairah-private-academy,"FUJAIRAH - DNA50 - an exhibition celebrating the 50th anniversary of the discovery of DNA (deoxyribonucleic acid, the chemical of the genes) -",,,"DNA50 science education exhibition opens at Fujairah Private Academy. FUJAIRAH - DNA50 - an exhibition celebrating the 50th anniversary of the discovery of DNA (deoxyribonucleic acid, the chemical of the genes) -",0.4609590768814087,True
NBS unveils Islamic finance product for education,https://www.khaleejtimes.com/business/nbs-unveils-islamic-finance-product-for-education,"DUBAI - National Bank of Sharjah yesterday launched a new educational product 'Shahadati,' which the bank claims is the most competitively priced product of its kind in the UAE.",,,"NBS unveils Islamic finance product for education. DUBAI - National Bank of Sharjah yesterday launched a new educational product 'Shahadati,' which the bank claims is the most competitively priced product of its kind in the UAE.",0.8122664093971252,True
Partner Content:Experience the future of business education at The MBA + Master's Tour Dubai,https://www.khaleejtimes.com/lifestyle/experience-the-future-of-business-education-at-the-mba-masters-tour-dubai,GMAC Tours is excited to bring its renowned curated business school events to Dubai,,,Partner Content:Experience the future of business education at The MBA + Master's Tour Dubai. GMAC Tours is excited to bring its renowned curated business school events to Dubai,0.7385077476501465,True
Dubai: Meet the Japanese restaurant owner who provides free education to his staff,https://www.khaleejtimes.com/uae/dubai-meet-the-japanese-restaurant-owner-who-provides-free-education-to-his-staff,The 32-year-old restaurateur is also 'open to investing' in the staff's potential business ideas,,,Dubai: Meet the Japanese restaurant owner who provides free education to his staff. The 32-year-old restaurateur is also 'open to investing' in the staff's potential business ideas,0.5693836808204651,True
Glinks to host global universities at its biggest education fair,https://www.khaleejtimes.com/kt-network/glinks-to-host-global-universities-at-its-biggest-education-fair,Dubai's premier education event set to connect students with global education institutions to seek enrollment and scholarship opportunities,,,Glinks to host global universities at its biggest education fair. Dubai's premier education event set to connect students with global education institutions to seek enrollment and scholarship opportunities,0.532523512840271,True
Princess Haya Award for Special Education receives over 190 applications,https://www.khaleejtimes.com/uae/princess-haya-award-for-special-education-receives-over-190-applications,"Rhe shortlisted special needs centers from the category of Institutional Excellence are from United Arab Emirates, Kuwait and Jordan.",,,"Princess Haya Award for Special Education receives over 190 applications. Rhe shortlisted special needs centers from the category of Institutional Excellence are from United Arab Emirates, Kuwait and Jordan.",0.6365416646003723,True
